234881024,2048,cn
234883072,1024,jp
234884096,1024,cn
234885120,4096,vn
234889216,8192,kr
234897408,16384,kr
234913792,32768,hk
234946560,1024,cn
234947584,1024,jp
234948608,2048,jp
234950656,1024,au
234951680,1024,hk
234954752,8192,nz
234962944,8192,nz
234979328,32768,my
235012096,65536,au
235077632,65536,jp
235143168,262144,kr
235405312,524288,jp
235929600,1048576,cn
236978176,2097152,kr
239075328,2097152,kr
241172480,262144,in
241434624,65536,sg
241500160,65536,jp
241565696,32768,in
241598464,1024,cn
241599488,1024,jp
241600512,2048,au
241602560,2048,my
241604608,1024,id
241605632,1024,cn
241614848,8192,jp
241623040,4096,in
241627136,4096,hk
241631232,65536,cn
241696768,524288,cn
242221056,1048576,cn
243269632,1024,jp
243270656,1024,nz
243271680,1024,th
243272704,1024,np
243273728,4096,jp
243277824,8192,au
243286016,8192,jp
243294208,8192,jp
243302400,32768,kr
243335168,65536,kr
243400704,131072,cn
243531776,131072,jp
243662848,131072,cn
243793920,65536,hk
243859456,32768,au
243892224,16384,au
243908608,8192,au
243916800,8192,jp
243924992,65536,kr
243990528,65536,in
244056064,262144,in
244318208,1048576,cn
245366784,2097152,vn
247472128,4096,jp
247479296,1024,cn
247480320,2048,my
247482368,1024,pg
247483392,1024,cn
247484416,4096,kr
247488512,8192,jp
247496704,8192,pk
247504896,8192,au
247513088,16384,my
247529472,65536,jp
247595008,131072,in
247726080,131072,cn
247857152,32768,hk
247889920,16384,hk
247906304,8192,hk
247914496,4096,hk
247918592,4096,hk
247922688,65536,hk
247988224,262144,au
248250368,131072,cn
248381440,65536,kr
248446976,65536,th
248512512,1048576,cn
249561088,2097152,vn
