2969567232,262144,br
2969829376,262144,br
2970091520,4096,br
2970095616,4096,br
2970099712,4096,br
2970103808,2048,br
2970105856,2048,br
2970107904,4096,br
2970112000,4096,br
2970116096,4096,br
2970120192,4096,br
2970124288,4096,br
2970128384,2048,br
2970130432,1024,br
2970131456,1024,br
2970132480,4096,br
2970136576,4096,br
2970140672,4096,br
2970144768,2048,br
2970146816,1024,br
2970147840,1024,br
2970148864,4096,br
2970152960,2048,br
2970155008,1024,br
2970156032,1024,br
2970157056,65536,br
2970222592,2048,br
2970224640,2048,br
2970226688,1024,br
2970227712,1024,br
2970228736,1024,br
2970229760,1024,br
2970230784,2048,br
2970232832,1024,br
2970233856,1024,br
2970234880,1024,br
2970235904,1024,br
2970236928,1024,br
2970237952,1024,br
2970238976,2048,br
2970241024,1024,br
2970242048,1024,br
2970243072,2048,br
2970245120,1024,br
2970246144,1024,br
2970247168,2048,br
2970249216,2048,br
2970251264,1024,br
2970252288,1024,br
2970253312,1024,br
2970254336,1024,br
2970255360,1024,br
2970256384,1024,br
2970257408,1024,br
2970258432,1024,br
2970259456,2048,br
2970261504,1024,br
2970262528,1024,br
2970263552,2048,br
2970265600,1024,br
2970266624,1024,br
2970267648,1024,br
2970268672,1024,br
2970269696,1024,br
2970270720,1024,br
2970271744,2048,br
2970273792,1024,br
2970274816,1024,br
2970275840,2048,br
2970277888,1024,br
2970278912,1024,br
2970279936,2048,br
2970281984,2048,br
2970284032,2048,br
2970286080,2048,br
2970288128,2048,br
2970290176,2048,br
2970292224,1024,br
2970293248,1024,br
2970294272,1024,br
2970295296,512,br
2970295808,256,br
2970296064,256,br
2970296320,2048,br
2970298368,2048,br
2970300416,1024,br
2970301440,1024,br
2970302464,1024,br
2970303488,1024,br
2970304512,2048,br
2970306560,1024,br
2970307584,1024,br
2970308608,1024,br
2970309632,1024,br
2970310656,1024,br
2970311680,1024,br
2970312704,1024,br
2970313728,1024,br
2970314752,1024,br
2970315776,1024,br
2970316800,2048,br
2970318848,2048,br
2970322944,2048,br
2970324992,2048,br
2970327040,2048,br
2970329088,2048,br
2970331136,2048,br
2970333184,2048,br
2970335232,2048,br
2970337280,2048,br
2970339328,2048,br
2970341376,1024,br
2970342400,1024,br
2970343424,1024,br
2970344448,1024,br
2970345472,2048,br
2970347520,2048,br
2970349568,1024,br
2970350592,1024,br
2970351616,1024,br
2970352640,256,br
2970352896,256,br
2970353152,512,br
2970353664,16384,br
2970370048,4096,br
2970374144,2048,br
2970376192,1024,br
2970377216,1024,br
2970378240,4096,br
2970382336,4096,br
2970386432,4096,br
2970390528,4096,br
2970394624,4096,br
2970398720,4096,br
2970402816,4096,br
2970406912,4096,br
2970411008,4096,br
2970415104,4096,br
2970419200,65536,br
2970484736,131072,br
2970615808,262144,br
2970877952,32768,br
2970910720,8192,br
2970918912,4096,br
2970923008,2048,br
2970925056,2048,br
2970927104,4096,br
2970931200,4096,br
2970935296,4096,br
2970939392,4096,br
2970943488,8192,br
2970951680,4096,br
2970955776,4096,br
2970959872,4096,br
2970963968,4096,br
2970968064,4096,br
2970972160,4096,br
2970976256,4096,br
2970980352,4096,br
2970984448,8192,br
2970992640,4096,br
2970996736,4096,br
2971000832,4096,br
2971004928,4096,br
2971009024,4096,br
2971013120,4096,br
2971017216,4096,br
2971021312,4096,br
2971025408,4096,br
2971029504,4096,br
2971033600,4096,br
2971037696,4096,br
2971041792,8192,br
2971049984,4096,br
2971054080,2048,br
2971056128,1024,br
2971057152,1024,br
2971058176,4096,br
2971062272,4096,br
2971066368,4096,br
2971070464,2048,br
2971072512,1024,br
2971073536,512,br
2971074048,512,br
2971074560,2048,br
2971076608,2048,br
2971078656,1024,br
2971079680,1024,br
2971080704,1024,br
2971081728,1024,br
2971082752,2048,br
2971084800,2048,br
2971086848,2048,br
2971088896,2048,br
2971090944,2048,br
2971092992,2048,br
2971095040,2048,br
2971097088,2048,br
2971099136,2048,br
2971101184,1024,br
2971102208,1024,br
2971103232,2048,br
2971105280,2048,br
2971107328,2048,br
2971109376,1024,br
2971110400,1024,br
2971111424,2048,br
2971113472,2048,br
2971115520,2048,br
2971117568,2048,br
2971119616,2048,br
2971121664,2048,br
2971123712,2048,br
2971125760,2048,br
2971127808,1024,br
2971128832,1024,br
2971129856,1024,br
2971130880,512,br
2971131392,512,br
2971131904,2048,br
2971133952,2048,br
2971136000,1024,br
2971137024,256,br
2971137280,256,br
2971137536,256,br
2971137792,256,br
2971138048,1024,br
2971139072,1024,br
2971140096,262144,br
2971402240,262144,br
2971664384,262144,br
2971926528,4096,br
2971930624,4096,br
2971934720,4096,br
2971938816,4096,br
2971942912,4096,br
2971947008,4096,br
2971951104,8192,br
2971959296,4096,br
2971963392,2048,br
2971965440,2048,br
2971967488,4096,br
2971971584,4096,br
2971975680,4096,br
2971979776,4096,br
2971983872,4096,br
2971987968,4096,br
2971992064,4096,br
2971996160,4096,br
2972004352,4096,br
2972008448,4096,br
2972012544,2048,br
2972014592,2048,br
2972016640,4096,br
2972020736,4096,br
2972024832,32768,br
2972057600,2048,br
2972059648,2048,br
2972061696,1024,br
2972062720,1024,br
2972063744,1024,br
2972064768,1024,br
2972065792,2048,br
2972067840,2048,br
2972069888,2048,br
2972071936,2048,br
2972073984,1024,br
2972075008,1024,br
2972076032,1024,br
2972077056,1024,br
2972078080,2048,br
2972080128,2048,br
2972082176,2048,br
2972084224,2048,br
2972086272,2048,br
2972088320,2048,br
2972090368,2048,br
2972092416,2048,br
2972094464,2048,br
2972096512,2048,br
2972098560,2048,br
2972100608,2048,br
2972102656,2048,br
2972104704,2048,br
2972106752,2048,br
2972108800,2048,br
2972110848,1024,br
2972111872,1024,br
2972112896,1024,br
2972113920,1024,br
2972114944,2048,br
2972116992,2048,br
2972119040,2048,br
2972121088,2048,br
2972123136,1024,br
2972124160,1024,br
2972125184,1024,br
2972126208,1024,br
2972127232,2048,br
2972129280,1024,br
2972130304,1024,br
2972131328,2048,br
2972133376,2048,br
2972135424,2048,br
